id,study_hours_per_day,sleep_hours,phone_usage_hours,focus_score,study_efficiency_log,sleep_quality_log,productivity_index_log,diligence_score,stress_level_bin,productivity_score
15926,4.0,9.34,4.8,88,-0.37156355643248296,6.711643066718958,5.61696307923693,1.0945149580471714,4,58.8
10914,6.41,4.67,9.89,55,-0.5299856660122904,5.548492256913277,5.202768448247944,-0.7655099724814681,0,43.09
19400,0.85,9.97,3.93,57,-1.7578579175523736,6.342631851808298,3.7309877010567574,-0.3016157694976233,1,46.04
9460,3.95,7.59,8.87,33,-0.9157842745323596,5.523339152874019,4.4355866549710665,-0.4719037802921859,2,32.7
2462,4.98,6.86,8.69,36,-0.6656645348661132,5.509226380193904,5.073313485893747,0.0434107556793503,0,44.69
16929,9.02,5.6,1.5,95,1.2831536022003773,6.2766434893416445,6.6191038835552645,0.5807363090733121,2,83.81
268,4.89,7.15,4.24,85,-0.0691291948461704,6.409763613196232,5.777271197972075,0.6326568298105927,0,65.23
7962,4.23,4.43,8.29,79,-0.7867365597675605,5.857847436524066,5.562033973879884,0.1922284511174038,2,42.26
3580,8.68,9.33,2.48,46,0.9139892348858757,6.061876411348347,5.256734874589564,-0.5197749908670805,4,65.34
12942,2.84,8.86,9.49,68,-1.3066183702350915,6.401054469793096,4.600499776585349,0.0825938101342728,2,38.44
11708,3.11,8.57,11.32,43,-1.3766012319142311,5.909467848303251,4.095758378978682,-0.571299560243108,4,22.38
71,7.96,8.86,8.46,47,-0.17264338320749542,6.031694366327049,5.739330773255149,0.1676552635118601,3,59.44
9454,5.8,9.47,1.69,34,0.7683167239386258,5.774489431814148,4.999066499570379,-0.0248833872322728,2,58.31
18074,5.26,5.22,4.02,96,0.04670109304598062,6.216845593362383,6.1348826844056985,1.0195682454051007,1,66.68
6509,3.77,3.8,11.41,50,-1.1914275977565965,5.247024072160486,5.120877375500634,-0.1915366882767027,2,26.99
12450,6.72,9.48,1.54,41,0.9729240735046129,5.9627563829712384,4.7634645887250215,-0.6504071132852461,1,61.69
2821,6.71,7.33,10.32,81,-0.5229721217914465,6.386424670570999,6.078772065868309,0.7900705114674689,1,60.7
4524,4.57,9.58,1.73,80,0.515211595709245,6.641704226656651,5.616121868781281,0.3868766858156577,4,63.81
589,3.06,3.13,4.75,98,-0.6307849388449697,5.726000483222633,5.624447406546719,1.1866108800328872,1,51.17
4591,8.98,4.61,7.58,92,0.0455659688142373,6.050016434057597,6.6638095345722625,1.364892786406144,2,71.35
13136,9.75,7.36,10.92,31,-0.20095037662744786,5.430047137225931,5.3329180487749905,-0.8366680458258452,2,53.75
16153,0.51,8.05,10.55,90,-3.1200299902315694,6.585481761760737,3.719547834720422,0.3140394866995426,3,36.73
8848,4.25,8.99,6.43,48,-0.5586068757933422,6.06731385939142,4.662846465712352,-0.585495037964729,3,41.26
19486,7.62,7.68,11.86,62,-0.5233453491109185,6.165753932204672,6.017613669204923,0.4303470859619285,4,51.52
10841,4.66,6.44,4.47,47,-0.16026316829633525,5.7126761418263206,5.1933914453292545,0.3239717327728149,0,50.38
10229,1.86,9.48,9.17,85,-1.698865722335359,6.691835572757247,5.033077767264543,0.5995637568327504,1,52.51
4624,4.52,4.11,0.88,97,0.8772402170022819,5.988134007011526,5.865440027275409,0.4218101737508951,4,57.64
5904,3.08,3.13,2.39,51,-0.09590032440687586,5.072858637276387,4.160512193139432,-1.152590288037722,3,26.11
3758,5.02,8.65,1.71,51,0.6164812988120284,6.089384953668113,4.94796387151154,-0.7649872035416054,4,50.62
6845,3.2,9.04,11.84,34,-1.3894144884561346,5.728019699020247,4.541359293397984,-0.2170972975382931,4,26.97
14343,1.11,9.32,10.61,89,-2.347506780385558,6.72079899842964,4.437511482215988,1.1385233088319853,2,42.71
16137,6.4,6.23,9.91,81,-0.5333818094793533,6.2238254874718,5.662140143752043,0.4881725839458357,1,53.04
2028,1.22,5.1,7.18,99,-1.9028412918694906,6.22436038986487,4.78714748353163,0.9317955516455496,3,40.66
10850,5.87,6.86,5.74,51,-0.13820529108421054,5.857533074462119,4.825331141783123,-0.2720121861388822,0,50.48
8869,4.8,6.32,8.35,88,-0.6667604253867503,6.321056022636973,6.011050680382787,1.2167809485701866,4,51.34
16641,1.97,4.58,3.58,99,-0.8436654553761965,6.116818848260683,4.949913225031992,1.05018820288948,1,48.27
9424,3.92,3.33,5.68,91,-0.5330263337461832,5.713831810509203,5.363455307997351,0.5052531271486326,3,40.98
5454,2.6,4.49,6.68,57,-1.0831081021321445,5.544903969588713,4.6996174481314945,0.4497577875967877,2,30.27
16219,7.25,5.51,8.18,65,-0.23602573576581568,5.88095189306046,5.276875371222095,0.0146470944932835,4,43.65
1449,3.43,6.33,1.8,30,0.20294084399669038,5.24649761781824,4.421430383959644,-0.0973601700205398,2,40.14
17580,2.41,7.77,7.1,77,-1.2122373141758294,6.39407558623324,4.519224041436877,-0.0397368439621521,0,45.49
11454,2.96,8.64,3.76,76,-0.4750583999073596,6.487135923102295,5.4155225286009605,0.3343697255632972,1,61.31
13048,7.76,8.62,9.25,42,-0.2782953713892898,5.89175470295897,4.885742322642643,-0.900942007115087,4,44.92
3904,1.64,7.15,4.26,68,-1.1654347849135114,6.1866200618820235,4.699597794622852,0.7521129331289288,3,43.65
2432,1.36,3.1,10.7,49,-2.1521041420557503,5.023222409601727,4.095165958117442,0.2197187413105408,3,13.57
17119,9.21,8.35,8.32,48,-0.011872778430284187,5.993462549770655,5.912603401115434,0.0789671759471826,1,67.33
9828,7.44,4.26,8.19,63,-0.2112450875225951,5.592403886672812,5.882387533820494,0.1902200235542078,2,50.42
4647,0.99,3.7,6.25,56,-1.991051804720085,5.333684510385328,3.49071481586562,-0.7184379232643425,0,23.45
8469,5.25,8.11,1.49,30,0.7459453661269161,5.494295249789477,4.8768238622644144,0.2376534468832914,0,56.93
15828,8.2,6.73,7.7,97,-0.05918887139033053,6.48128612216002,6.424081907078919,0.6541898931722914,0,77.72
896,3.84,6.75,0.55,59,0.9072174356684801,5.987079948790158,5.342016651295823,0.0789735824405831,1,58.45
9803,2.79,8.26,7.61,71,-1.1268827226063651,6.374104464574202,5.1813589545460905,0.2884401215508052,3,44.66
7000,1.53,3.81,3.73,79,-1.1286574670994978,5.707077041605631,4.661298474431014,0.0300996980827963,3,36.79
1587,4.21,6.02,4.88,41,-0.3340941142162456,5.508659326025038,4.9529495624251645,-0.4704495132784888,0,45.75
6686,3.9,5.66,2.4,71,0.13720112151348496,5.996103769256407,5.566768567969867,0.5504541867265068,1,55.94
13558,9.46,7.61,4.27,80,0.5850420205105161,6.411489806547476,6.433205780913619,0.5793378599995797,0,85.26
12961,8.78,3.01,6.95,32,0.09930447898078473,4.567675981560511,5.502850672516075,-0.4594372577184435,4,43.31
1719,1.68,7.16,4.95,55,-1.264597426142371,5.975843166205025,4.48832126391174,0.7252280952859929,1,41.39
6100,2.83,7.24,11.47,66,-1.483049048036799,6.16927594842405,5.136938586832407,0.173272739637504,1,39.82
15033,1.92,4.54,10.27,65,-1.7698191420119949,5.687314281948894,4.433521708702551,0.511540683983804,3,22.09
3806,3.37,3.46,10.72,30,-1.2463840397845964,4.642465970731788,4.425191722006953,-0.4674600705526464,3,15.82
8806,6.96,8.45,7.06,56,-0.14673408217220846,6.159518132104232,5.229267693447904,-0.2427188259477276,2,55.66
2504,1.54,6.87,5.95,73,-1.5069592431511631,6.217623547382649,4.429212178795552,0.2606001762314855,3,36.39
12893,9.3,7.6,8.23,47,0.0075553516444491825,5.878295849002344,5.90163324331401,0.2360366511871666,2,63.37
3961,9.56,6.54,5.36,69,0.4075593497112792,6.112043670066367,6.0582925048593825,0.2382356725464371,3,69.27
8923,5.51,5.97,6.97,70,-0.3691198696373006,6.03524216945387,5.461419066202292,-0.0484891590150831,0,53.83
18939,3.9,6.52,8.91,94,-0.9325677952062961,6.418169158208565,5.343029225725598,0.6742461083300192,0,51.27
7036,0.55,8.05,7.77,50,-2.769173807139713,5.997695096858618,2.8006901523506564,-0.1704390786630182,2,24.67
13756,9.03,6.33,10.31,34,-0.22513492269913515,5.371660760772246,5.315932603248781,-0.7140361198375264,1,51.63
13247,1.49,4.34,6.21,59,-1.5766928313394903,5.545411792018033,3.5754039340272343,-1.1397029346287386,0,25.37
6078,7.58,8.46,4.72,62,0.28154439426257377,6.262483558663224,5.991539424304615,-0.2958293581961508,0,73.35
14279,8.56,9.96,1.49,53,1.2348174796770346,6.268868985148629,5.96249114248781,-0.0303944343281141,2,80.79
890,1.42,7.23,7.64,44,-1.8057457112027953,5.7624286700889344,4.069454286764379,-0.3134414455440903,0,34.28
15741,5.58,6.35,10.8,68,-0.7489107550783995,6.067962518080707,5.744626177740823,0.038495845873896,2,46.37
19142,7.52,4.03,9.9,98,-0.37119665127334966,5.978733854629164,5.9470675030400635,-0.280597622440535,3,53.64
4006,4.81,7.85,11.37,43,-0.9445771022867269,5.821713647487879,4.71719144555785,-0.3384358629830782,2,33.5
4939,1.46,7.57,3.76,88,-1.1818112325230834,6.501529881927564,4.662309852985652,0.2537423193640246,3,47.59
17872,4.81,8.15,11.09,40,-0.9216815805090316,5.786897381366708,5.02081160601444,-0.4918857045293618,3,35.62
16227,6.43,7.12,6.05,90,-0.09205307857464941,6.462717395754149,6.2798994798393295,0.3017620765659405,4,64.2
5898,3.9,5.34,8.48,49,-0.8882077631313298,5.56704595108273,5.023257892843157,0.4199748600013788,3,31.37
14365,3.02,5.07,4.81,89,-0.6543237394770415,6.111977187335231,5.092852878087725,0.4866536181446463,4,41.6
17404,7.0,8.18,3.74,75,0.38987301334832813,6.419180264150966,5.532549214847667,0.1907022266809515,4,61.27
14011,2.77,9.19,6.51,63,-0.9973881455767963,6.3612506627591285,4.724406884564382,-0.1541083205855087,2,44.34
8551,9.48,6.34,8.15,64,0.03543043697950048,6.005761851808806,6.30758386104828,0.3002667553813824,1,69.63
7616,3.67,9.96,3.4,40,-0.1814128788577367,5.987456525710443,4.2046854551861985,-0.8377790642067602,2,44.83
13825,4.21,3.02,7.25,46,-0.6727505526522997,4.933898227875873,4.908571589830523,-0.7348656238808425,1,30.24
10991,4.06,7.91,4.35,56,-0.2759135872942739,6.093479472514712,5.284971100027003,0.5023343365600239,4,48.05
13882,6.92,4.83,5.86,65,0.008708327891784193,5.749233737560118,5.6236451625078026,-0.3515674002725515,2,52.79
584,7.6,7.36,9.05,93,-0.2794243872127995,6.528659425894041,6.4033919296693345,0.5094794832639721,2,69.23
11460,6.55,9.32,11.65,59,-0.6581921655263687,6.309700072603219,5.4431723607665905,-0.426108463778062,0,54.94
3932,6.94,6.91,3.16,53,0.5117867002455413,5.903261551331701,5.796103312037472,-0.1306069260473648,3,60.25
13157,3.68,4.43,1.79,70,0.27687115634756515,5.736894826106403,4.964960432329309,0.1938701967156818,0,49.29
1260,5.3,8.98,6.13,99,-0.29660441386812836,6.790119732448698,6.038432337476804,0.6752560407481744,4,66.21
16762,7.75,8.66,10.56,82,-0.3998580198789758,6.565433969838597,6.089128772154176,0.3093526565058709,3,62.63
14391,0.71,6.44,1.9,89,-1.4072010459392044,6.351164909848403,3.49048732463641,-0.4291117829170633,0,47.26
14884,1.76,9.37,11.91,73,-1.992688395808491,6.527972537398722,4.774129261157941,0.9427917381509696,0,44.83
310,2.24,5.45,7.81,41,-1.3694115740811394,5.40918767537946,4.235826531748456,-0.2541315942223714,0,28.79
1716,7.09,3.86,7.77,65,-0.2126514658400555,5.525054453372377,5.600001377726363,-0.291397085729726,3,44.11
11500,8.31,7.73,1.2,43,1.3290022485030866,5.806308978292893,5.261176447921963,-0.3989665234255864,3,62.56
6009,3.14,9.45,10.69,95,-1.314510975563815,6.799891633106192,4.851801331466583,0.3621221327629782,2,47.81
2052,3.1,4.58,11.22,43,-1.3716718422523488,5.282899113819656,4.785239708856164,0.3459177743345018,2,24.4
18889,8.57,6.1,5.33,84,0.30296749645360355,6.239105570022579,6.0936017153588065,-0.2694584788737147,4,66.02
4668,2.29,6.44,11.72,96,-1.7146237403458278,6.426876731584098,5.114111603752323,0.4295017340113372,1,42.14
4298,5.09,6.55,9.45,73,-0.7193241478483887,6.169924490795552,5.7242738744980235,0.7560976149319879,0,54.0
6646,7.7,7.02,3.37,40,0.5664573197521394,5.637642672151656,5.457634676326654,-0.0805947399087132,3,57.12
3783,0.54,4.32,1.95,55,-1.6979913097755457,5.47058858748849,2.54857135175678,-1.101244281184665,1,25.05
1008,8.07,4.97,3.32,68,0.6248980800258387,5.822927545284644,5.582403952979785,-0.8996833998912609,4,56.77
7347,7.88,9.22,9.4,56,-0.27747790227753927,6.246726728303652,5.727417643797421,-0.288089309059172,2,60.35
18313,2.74,9.34,5.79,97,-0.907493021170626,6.809017230744134,5.348085157446596,0.3384932562180699,3,56.98
10377,1.53,3.29,6.8,86,-1.6288559982912023,5.645234861030788,3.963824174825348,-0.3602731068030833,3,25.0
7409,8.84,7.78,10.9,72,-0.29725152346793177,6.328222457206356,5.840137158041985,0.3113192129704262,0,66.24
11815,5.91,9.22,11.15,46,-0.7206833383685507,6.050016434057597,4.8719428575957435,-0.8661086121444169,0,47.68
17469,5.23,6.91,1.05,46,0.9365714849265149,5.7616110342686735,4.738401651138866,-0.7034732648668194,3,47.22
8383,4.3,8.03,5.06,41,-0.3430947773817063,5.796756594662978,4.401726805741209,-1.2126530749103048,0,44.4
9878,2.4,9.92,7.65,30,-1.2820905835898881,5.6957503029589365,4.210312618466034,0.0306954878717719,1,40.12
13159,4.88,6.38,3.35,64,0.11496937476446317,6.01205118071637,4.87390525219558,-0.4563989081864881,3,46.56
2773,7.64,6.39,6.55,31,0.011850039917495584,5.28872147287459,4.919203397353816,-0.2343346742156493,1,49.53
13026,2.55,6.08,11.64,98,-1.6007730295483769,6.389972174648648,5.375572531092301,1.0726795945813037,3,39.42
4059,8.92,4.98,6.83,40,0.13033343658920626,5.294309345150498,5.621121185934385,0.1165072147323882,4,50.41
12948,5.52,4.45,2.87,62,0.3551233532473134,5.620038481223241,5.137754452216467,-0.1654970263139446,0,50.92
8721,9.16,8.99,6.63,92,0.18275833338967315,6.7179014255325695,6.314125213017657,0.2272685793669392,2,80.74
90,8.7,6.2,1.86,96,1.1125014008287766,6.388897483518882,6.292880279638381,0.3931881643407068,2,81.19
1987,7.9,8.55,8.44,56,-0.1780932206844334,6.171282973683819,5.9213074982294245,-0.0646534210568084,4,59.33
17052,3.13,7.46,2.73,94,-0.17537522910366232,6.552850196485673,5.09337611857679,-0.2802663346526916,2,55.9
17784,3.19,9.66,3.12,53,-0.25583224656468184,6.238285561776548,5.1266059684175485,-0.1086544427781948,2,56.43
17745,6.92,6.2,3.18,87,0.5041045230929134,6.2904574107056295,5.972766533701181,0.484498871809978,2,68.53
7279,7.76,7.9,5.11,93,0.2390555610116236,6.599462252626232,6.215721973832578,0.7781622224388292,3,73.0
13162,3.88,5.23,7.8,74,-0.8189165678489789,5.958476371281002,4.970346601789537,-0.3058333856217655,1,40.83
2672,2.1,3.77,0.54,35,0.3101549283038396,4.882423062949333,3.8105017769330383,-0.6749158133877934,1,30.16
10309,2.76,3.81,4.54,84,-0.6967638210301339,5.768445987981924,5.122807310719877,0.5723499646997673,2,41.04
11129,2.4,9.65,5.19,60,-0.9474663493426051,6.361302477572996,4.85586041949997,0.6724438904738639,4,44.83
9080,3.78,4.76,10.18,30,-1.084402458095457,4.961445049905484,4.604110224427265,-0.4780367667224297,3,21.78
9175,1.41,5.22,3.76,34,-1.2166579638532518,5.178857926510709,3.24483545883812,-0.728115259469542,0,25.36
15124,3.46,5.32,7.76,42,-0.9289273158786672,5.409142921636922,4.250371081561795,-0.5240166343233482,4,22.18
7192,9.49,9.44,7.79,49,0.07662390092475108,6.1367762782680355,5.893084599383732,-0.5895152900152757,4,66.35
9517,7.54,7.65,8.94,82,-0.27634483864861786,6.441424895102697,5.782584412893605,-0.4178595925425445,2,61.04
18691,2.49,9.51,11.58,76,-1.6198255407956785,6.58307721684363,4.944475234976291,0.2445318989446407,1,43.72
5043,6.38,6.64,4.89,31,0.07991209969320318,5.327099167973489,5.178232894617658,-0.0275018637130974,2,50.45
2925,6.75,6.93,7.94,59,-0.2809930843009845,6.013397257107531,5.7411794103533325,0.214126109444802,3,51.87
16342,7.5,5.69,3.03,45,0.6211366445836732,5.54537273790856,5.078177113315892,-0.8917800051440746,1,55.61
8185,5.57,5.15,11.17,61,-0.7815788530602431,5.749870578848956,5.794401848600927,0.4277770631435579,3,40.38
11406,9.51,4.91,8.55,52,-0.004197277935340036,5.5425176603878565,6.067653317897894,-0.0731302662618607,4,55.47
5884,7.91,6.83,4.87,44,0.29827314793955745,5.70551430750096,5.38901130789981,-0.6716122153550909,1,59.64
2341,0.74,6.12,7.1,52,-2.392969154462315,5.762805815105662,2.73883543543439,-1.1477903406081864,1,22.08
17656,1.35,3.76,3.98,44,-1.3053252985862236,5.108608591320064,3.190009574757059,-1.0934451932539797,2,18.76
11744,3.11,5.13,5.24,87,-0.6963574561901937,6.101013777837262,5.185015400884061,0.6726012123061649,2,44.92
17465,4.11,6.3,6.32,57,-0.577187299465077,5.883600901232037,4.88146564379979,-0.7000201976370682,4,35.04
6589,9.37,5.79,5.27,83,0.40173674160550155,6.174972899381502,6.095637310667473,-0.0253887114038235,3,68.77
13780,6.1,9.5,2.95,76,0.4345731922662349,6.582025138892826,5.4180925498932,-0.2448939256171204,2,68.02
15591,3.92,5.29,3.0,85,-0.020202707317519466,6.108469502360524,5.564375722526851,0.8755453961887033,3,52.74
627,1.36,6.9,11.68,95,-2.2325412492611196,6.4853983032037545,4.766611254802691,0.5904792314219487,4,34.03
16440,9.42,7.52,4.49,42,0.5399068330668324,5.755235756245117,5.805079316765527,-0.533287645320538,2,68.15
13139,3.94,4.08,4.74,44,-0.37627848702163275,5.190286622334331,4.968076458807591,0.2879345203060082,2,35.29
13272,5.39,3.64,3.53,60,0.1738234454259632,5.38632824387075,5.449135098269318,-0.5240781122570989,4,41.4
12436,0.69,3.73,3.78,51,-1.935504227894197,5.24823386638005,3.240694418737558,-0.6013386677780286,0,27.87
7545,8.61,7.47,7.95,34,-0.03872921384712453,5.537255523760887,5.4445746553701255,-0.6422985370432943,4,51.23
15943,3.54,8.4,5.13,38,-0.5490680228024369,5.765817865575654,4.85493569531314,-0.0326718900317056,1,47.91
4765,8.16,5.43,5.09,72,0.2925960872542101,5.9686052529619,6.174528228459374,-0.1953640482474603,1,68.7
9793,4.01,6.16,5.82,91,-0.531068230536893,6.328936284062278,5.702540373567934,0.2974387779116102,4,51.31
3672,7.44,8.5,7.06,80,-0.08004270767353625,6.522092798170152,5.77548527097779,-0.2462504683781299,3,63.41
18425,2.19,9.68,11.62,89,-1.7513813132846576,6.758698271020625,4.589737025054748,0.1208567685743929,3,38.88
128,7.44,8.77,4.92,67,0.22853439994908623,6.376029425775058,6.077346126116158,0.8111892913436577,2,70.94
17936,9.12,3.63,4.43,69,0.5185306701403959,5.523339152874019,6.340437268942354,0.8376169111760858,0,70.51
16726,7.93,7.03,8.29,35,-0.15828551717899045,5.505534767311987,5.605390143232046,-0.0913264948411662,1,56.41
18683,6.04,9.66,5.75,72,-0.11113849293771484,6.544659767240482,5.57237800709351,-0.2566937996195724,3,62.13
4182,6.1,4.9,4.08,45,0.18297750958887493,5.395897694886901,4.781161750587174,-0.3362358838396975,3,40.75
7299,0.76,5.67,2.84,48,-1.619909212301396,5.6063901286475515,3.089930562709678,-0.9453001890964968,1,28.71
13782,9.17,7.55,1.04,55,1.5029874784122486,6.028880748493404,5.921895071917061,0.2980336451305586,0,79.65
12427,0.74,5.81,2.72,35,-1.6148287610689769,5.314928632353234,2.5514494110937416,-0.9035443088990386,1,24.34
6995,4.29,3.84,2.92,82,0.0901950791375545,5.752191613863888,5.077743510736428,-0.6076400305981938,0,49.68
16952,6.47,7.18,7.9,97,-0.318875168225285,6.546010361563516,6.121406302813025,0.8480819010377744,2,66.03
2398,8.65,5.88,1.91,68,1.0894062397603868,5.991064467086642,6.215723875711132,0.7252045563116089,3,71.02
6305,6.93,9.61,10.8,72,-0.5322397182698074,6.539470341998256,5.907629879031398,0.4002448666376978,2,61.96
18592,3.66,7.23,10.41,42,-1.1370270164607095,5.715908654454042,4.485566313614222,-0.7464845666484446,3,26.52
16981,6.93,4.46,3.73,76,0.3819346106979701,5.8258821063183035,6.050301077123035,0.0203632526557252,0,65.15
12392,2.58,8.39,3.88,69,-0.6373558209315298,6.361147025076375,4.286632538848706,-0.2209361299962481,1,45.88
12747,9.22,6.79,9.9,56,-0.16738775166659556,5.940802632305754,6.230698967226455,0.0904010792702482,2,63.43
1186,1.81,7.76,5.56,39,-1.2876637576782632,5.7125439803247735,4.251473858705882,0.6952181867192415,2,35.76
270,7.21,3.44,7.03,35,-0.1077155766618128,4.79081953287472,4.738733084366302,-1.50346682466322,1,38.21
15472,8.1,9.89,8.03,62,-0.10868830575050098,6.418658530679712,5.402100458727364,-0.0419012176439626,0,67.47
10703,5.46,7.26,11.99,80,-0.8667310409256946,6.364406463510586,5.668495135634421,0.5629835629476866,1,50.9
3354,5.14,8.81,7.47,99,-0.4994774291968892,6.771007290082678,6.208289989138332,0.7843098317818464,0,73.32
10169,2.25,9.13,1.4,96,-0.06453852113757118,6.775913886074713,4.753707425613442,-0.2216246484722802,2,60.21
5314,6.86,9.2,11.1,91,-0.5674980108649014,6.730062990571844,6.4315544064311,0.6880829444356821,3,67.16
9220,5.36,7.75,0.54,83,1.2471815586571728,6.466533451161854,5.816237111427381,0.5571874186568242,3,68.46
4247,1.27,7.16,3.97,97,-1.3644029396380377,6.543220959475937,4.513028109440798,0.7028713385939488,2,49.04
19571,2.18,3.11,8.28,87,-1.4485366699971116,5.600530844845727,4.889842939979723,0.8085754466443437,1,33.35
11273,1.35,5.21,1.99,33,-0.795168794952257,5.147087417231756,3.6891382956115852,0.3538986456418993,1,32.41
9107,7.12,9.75,10.09,44,-0.44313607593839127,6.061456918928017,5.349005005563394,-0.9363748658721338,3,50.95
9497,3.6,4.15,4.15,82,-0.35806286921358044,5.82982758150686,5.419642920072,0.9063803385854036,3,45.15
1096,4.17,5.38,8.81,59,-0.8554862377665617,5.760225818079412,5.488205586306877,-0.0930895740946805,0,44.87
11241,7.27,4.9,6.19,84,0.011065119812472607,6.020052003959894,6.267580066648081,1.0700999444157908,3,60.88
14965,1.07,9.19,11.51,30,-2.4588696760050053,5.619313318029751,3.1612433221953107,0.0501933990562317,4,15.36
6653,9.26,3.59,5.72,54,0.3206158941230298,5.267136249064462,6.174386798448837,-0.103065954336225,0,66.11
11159,0.72,4.87,10.78,51,-2.794907245195478,5.514919569818824,2.7546894823519494,-0.4225842208392531,0,13.84
1273,5.78,5.45,10.39,37,-0.6783320947748046,5.306533521319377,4.768393272509108,-0.7070361932646101,2,31.01
5698,2.95,5.91,3.3,51,-0.37680985234778813,5.708471464142333,4.436843423632305,-0.5125245795625211,2,36.22
15137,5.42,9.53,4.9,46,-0.0848565354601191,6.083086114155206,4.952575043135194,-0.4104618694683202,3,50.38
19859,9.33,4.67,8.29,49,0.004296462033505553,5.432979369791433,5.493379454498035,-0.2569788616005106,2,51.21
8728,2.29,7.24,11.32,62,-1.6826721405392258,6.106755591442717,4.8932787424826225,0.6228082601458507,0,37.97
10988,2.56,8.71,3.41,76,-0.5438674309672835,6.495205131150742,4.824140947311083,0.6256140743549257,3,49.12
6797,3.52,7.6,6.8,49,-0.7956627440855403,5.919968545402912,4.455532825793713,-1.0687699971156486,0,40.24
9590,3.14,8.12,11.55,91,-1.385497865657631,6.605189660690437,5.436553092673548,0.1488041711357904,4,43.28
6615,6.04,4.41,6.41,76,-0.2044264273612719,5.814608029745086,5.843187112626032,-0.0257610885766104,4,48.41
3358,6.39,7.53,2.89,64,0.4963251107590885,6.177778125171474,5.325258687920967,-0.3541705894124481,0,64.75
7755,5.43,5.51,11.52,37,-0.8353882317261085,5.317482535809048,4.386566314715913,-1.1105322133783424,1,28.63
183,1.08,5.25,7.04,43,-2.007468042054747,5.419428192297095,3.6433620785246235,-0.3746604836063006,1,25.2
15829,8.92,6.29,11.41,48,-0.33020665262459786,5.71016208162024,5.364948796024236,-0.4508159388819741,2,48.99
12654,1.61,9.12,0.74,50,-0.07765093423006587,6.1224928095143865,4.315578958926532,-0.2852388208272914,3,47.8
16873,0.57,7.39,2.58,49,-1.8374817185661505,5.8919480330707374,2.941535768926982,0.02373250726003,1,35.59
9114,3.96,4.07,7.0,65,-0.7031975164134467,5.5780302693501405,5.248850298330743,-0.2872975824070788,3,35.96
16900,3.18,8.09,10.49,53,-1.284595895068579,6.060920644622522,4.789600268278962,-0.7078215838514678,3,33.49
4005,3.71,6.47,11.72,45,-1.2321436812926327,5.673838598283129,4.7837589094204205,-0.3734179102230172,4,23.63
15235,8.32,3.48,4.5,52,0.413914162594692,5.198276012367811,5.7377842595305895,0.0327256444833792,0,58.07
6513,8.87,5.01,9.89,45,-0.20517014062338115,5.418098404867093,5.884421116142248,-0.2511519197000016,0,56.54
4567,9.44,9.28,1.07,51,1.5174073728801314,6.159687179522435,5.660273205980246,-0.272722328021078,1,79.66
13255,4.99,3.05,3.32,86,0.14418050750740832,5.569488886872828,6.009858133152016,0.8643167095744858,2,55.97
6603,0.58,9.08,1.44,45,-1.4367252147467828,6.0127366823835215,2.3471434585782287,-0.8045656153577913,3,31.93
10686,4.44,7.54,0.89,98,0.8540775473725825,6.605189660690437,5.502388771220097,0.0929037060192095,4,61.89
10848,4.86,7.67,3.01,46,0.19224719659392478,5.86595801186826,4.792196557762542,-0.407184073479633,0,52.02
18547,1.13,9.07,3.27,65,-1.329396194516284,6.379359534022682,4.048656232386706,0.7135532993643435,4,40.7
17355,4.93,6.81,9.75,65,-0.7795667665190733,6.092779390057058,5.201094952087858,-0.3883091650559333,0,46.76
1961,6.84,7.63,7.79,34,-0.2508269800626265,5.558448369912527,5.377759660162968,-0.5466258102466287,1,54.1
4992,8.64,4.06,9.03,51,-0.1491780191578797,5.333008606337967,5.858563447235815,-0.0661820142051401,0,54.61
4891,3.92,5.94,11.17,98,-1.1328822531970648,6.366676612045126,5.858285732320588,1.219951216888631,1,51.87
14330,5.43,7.47,5.53,62,-0.1844678093424957,6.138029384189817,5.196198391416322,-0.5526613657801401,3,49.6
14007,7.06,7.04,3.23,41,0.5122430584469639,5.665180236874259,4.811409388496477,-1.4587742044683905,3,50.59
8039,3.49,5.89,9.16,77,-1.068556705936,6.117061419517179,5.147888695610639,-0.3948001991021457,0,44.1
5869,6.41,7.91,7.82,76,-0.3191625990861213,6.3988611220658935,5.382724560594846,-0.4360373481412625,2,55.47
9570,1.88,8.56,3.63,51,-0.9012850912562849,6.078925822877976,4.554157567996709,0.0790617145602113,0,49.49
14587,0.65,7.43,3.38,41,-1.9078316404808096,5.719097925433975,2.9466168689996386,-0.6730365721150863,2,29.5
5305,4.93,5.84,11.27,60,-0.9118182706682214,5.859075359062237,5.460521926636926,-0.3207025124080672,4,35.14
6226,8.23,4.85,10.08,65,-0.2973556666301593,5.753365974845029,5.425801042921704,-0.7171049194777167,2,47.5
17397,3.41,4.29,2.55,90,-0.04023531219189895,5.956096403270191,5.2640101981382506,-0.0855364447563755,0,53.1
10939,5.69,3.22,1.28,63,0.9145348051718901,5.312516085947849,5.266399301633679,-0.701497151483287,2,48.68
16883,6.66,4.53,6.52,80,-0.12144665340945061,5.892748574168825,5.625372832804508,-0.11329469966355,1,54.18
1251,8.6,8.18,10.24,37,-0.267716641206083,5.7126100632588805,5.345951815516812,-0.1529455220461504,0,57.94
3176,3.37,4.45,5.88,70,-0.7137059075809818,5.741399338227508,5.3570469704222194,1.0232429153250682,2,42.61
